usernum	cond	timestamp	leftright	order	expected	choice
298	target_f1_4	09/15/2021 17:03:49.930	0	4	either	big_toe
298	filler_l_l	09/15/2021 17:03:53.507	1	5	either	leg_calf
298	target_h1_4	09/15/2021 17:03:56.073	1	6	either	thumb
298	target_h1_5	09/15/2021 17:03:59.091	1	7	either	pinky
298	target_h4_5	09/15/2021 17:04:01.213	1	8	either	ring_finger
298	filler_a_l	09/15/2021 17:04:04.531	0	9	arm	arm_shoulder
298	filler_b_b	09/15/2021 17:04:07.345	0	10	either	back
298	target_f1_5	09/15/2021 17:04:11.769	0	11	either	big_toe
298	filler_b_a	09/15/2021 17:04:13.984	1	12	back	back
299	filler_a_l	09/15/2021 17:03:59.552	0	1	arm	arm_shoulder
299	filler_l_l	09/15/2021 17:04:05.505	0	2	either	leg_calf
299	filler_l_b	09/15/2021 17:04:09.598	1	3	leg	leg_knee
299	target_f1_5	09/15/2021 17:04:16.499	1	4	either	big_toe
299	target_h1_4	09/15/2021 17:04:24.243	1	5	either	ring_finger
299	target_h1_5	09/15/2021 17:04:28.204	0	6	either	pinky
299	target_f1_4	09/15/2021 17:04:32.849	0	7	either	ring_toe
299	filler_b_b	09/15/2021 17:04:39.024	1	8	either	back_shoulder
299	filler_b_a	09/15/2021 17:04:42.141	1	9	back	back
299	target_f4_5	09/15/2021 17:04:46.536	0	10	either	ring_toe
299	filler_a_a	09/15/2021 17:04:51.964	0	11	either	arm_shoulder
299	target_h4_5	09/15/2021 17:04:55.669	0	12	either	ring_finger
300	filler_b_a	09/15/2021 17:05:03.082	0	1	back	back
300	target_h4_5	09/15/2021 17:05:11.960	0	2	either	pinky
300	filler_b_b	09/15/2021 17:05:17.714	1	3	either	back
300	target_f1_4	09/15/2021 17:05:20.782	1	4	either	ring_toe
300	filler_l_b	09/15/2021 17:05:23.691	0	5	leg	leg_knee
300	target_h1_4	09/15/2021 17:05:26.639	1	6	either	ring_finger
300	target_f4_5	09/15/2021 17:05:36.564	0	7	either	ring_toe
300	filler_l_l	09/15/2021 17:05:41.134	0	8	either	leg_calf
300	target_h1_5	09/15/2021 17:05:43.442	0	9	either	pinky
300	filler_a_a	09/15/2021 17:05:46.115	0	10	either	arm_shoulder
300	filler_a_l	09/15/2021 17:05:49.088	0	11	arm	arm_shoulder
300	target_f1_5	09/15/2021 17:05:51.240	1	12	either	pinky_toe
301	filler_a_l	09/15/2021 17:05:05.291	1	1	arm	arm_shoulder
301	target_f1_5	09/15/2021 17:05:15.742	1	2	either	pinky_toe
301	target_f4_5	09/15/2021 17:05:18.718	0	3	either	ring_toe
301	filler_l_b	09/15/2021 17:05:20.847	0	4	leg	leg_knee
301	filler_b_b	09/15/2021 17:05:27.391	0	5	either	back
301	target_h4_5	09/15/2021 17:05:31.687	1	6	either	pinky
301	target_h1_4	09/15/2021 17:05:34.458	0	7	either	thumb
301	target_h1_5	09/15/2021 17:05:37.781	1	8	either	pinky
301	filler_a_a	09/15/2021 17:05:40.150	1	9	either	arm_shoulder
301	filler_b_a	09/15/2021 17:05:41.759	1	10	back	back
301	filler_l_l	09/15/2021 17:05:47.013	1	11	either	leg_calf
301	target_f1_4	09/15/2021 17:05:48.460	1	12	either	ring_toe
303	filler_a_l	09/15/2021 17:08:11.715	0	1	arm	arm_shoulder
303	filler_b_b	09/15/2021 17:08:17.722	1	2	either	back_shoulder
303	target_f1_5	09/15/2021 17:08:20.880	1	3	either	big_toe
303	target_h1_4	09/15/2021 17:08:23.260	1	4	either	ring_finger
303	filler_l_l	09/15/2021 17:08:30.232	1	5	either	leg_knee
303	filler_l_b	09/15/2021 17:08:32.119	0	6	leg	leg_knee
303	target_h4_5	09/15/2021 17:08:34.575	1	7	either	pinky
303	target_f1_4	09/15/2021 17:08:37.663	1	8	either	ring_toe
303	filler_b_a	09/15/2021 17:08:39.525	0	9	back	back
303	target_f4_5	09/15/2021 17:08:42.635	1	10	either	ring_toe
303	target_h1_5	09/15/2021 17:08:44.163	1	11	either	pinky
303	filler_a_a	09/15/2021 17:08:46.479	0	12	either	arm_shoulder
304	filler_a_a	09/15/2021 17:08:30.409	1	1	either	arm_elbow
304	target_h1_4	09/15/2021 17:08:38.769	0	2	either	thumb
304	target_f1_4	09/15/2021 17:08:46.048	1	3	either	big_toe
304	target_f1_4	09/15/2021 17:08:46.346	1	3	either	big_toe
304	filler_a_l	09/15/2021 17:08:51.341	1	4	arm	arm_shoulder
304	target_h1_5	09/15/2021 17:08:55.022	0	5	either	thumb
304	filler_l_l	09/15/2021 17:08:57.582	1	6	either	leg_calf
304	filler_l_b	09/15/2021 17:09:01.022	1	7	leg	leg_knee
304	target_f1_5	09/15/2021 17:09:03.383	1	8	either	big_toe
304	target_h4_5	09/15/2021 17:09:06.489	1	9	either	pinky
304	filler_b_a	09/15/2021 17:09:08.983	0	10	back	back
304	filler_b_b	09/15/2021 17:09:11.532	0	11	either	back
304	target_f4_5	09/15/2021 17:09:13.662	1	12	either	ring_toe
305	target_h4_5	09/15/2021 17:09:58.753	1	1	either	pinky
305	target_f4_5	09/15/2021 17:10:06.509	0	2	either	ring_toe
305	filler_l_b	09/15/2021 17:10:12.706	0	3	leg	leg_knee
305	target_h1_4	09/15/2021 17:10:20.089	1	4	either	ring_finger
305	filler_l_l	09/15/2021 17:10:26.694	0	5	either	leg_knee
305	target_h1_5	09/15/2021 17:10:29.906	1	6	either	pinky
305	filler_b_b	09/15/2021 17:10:34.934	0	7	either	back
305	filler_a_a	09/15/2021 17:10:38.234	0	8	either	arm_shoulder
305	filler_a_l	09/15/2021 17:10:41.267	1	9	arm	arm_shoulder
305	target_f1_5	09/15/2021 17:10:45.766	1	10	either	big_toe
305	filler_b_a	09/15/2021 17:10:49.370	0	11	back	back
305	target_f1_4	09/15/2021 17:10:53.830	1	12	either	big_toe
307	filler_b_a	09/15/2021 17:13:03.680	1	1	back	back
307	filler_a_a	09/15/2021 17:13:08.095	0	2	either	arm_shoulder
307	filler_l_b	09/15/2021 17:13:09.950	0	3	leg	leg_knee
307	target_f4_5	09/15/2021 17:13:14.333	0	4	either	ring_toe
307	target_h4_5	09/15/2021 17:13:22.812	0	5	either	ring_finger
307	filler_l_l	09/15/2021 17:13:26.683	0	6	either	leg_calf
307	target_h1_5	09/15/2021 17:13:29.075	1	7	either	pinky
307	filler_a_l	09/15/2021 17:13:32.694	1	8	arm	arm_shoulder
307	target_h1_4	09/15/2021 17:13:34.791	0	9	either	ring_finger
307	target_f1_4	09/15/2021 17:13:40.109	1	10	either	big_toe
307	filler_b_b	09/15/2021 17:13:42.784	0	11	either	back
307	target_f1_5	09/15/2021 17:13:46.510	1	12	either	big_toe
308	target_h1_5	09/15/2021 17:13:24.462	0	1	either	pinky
308	filler_a_l	09/15/2021 17:13:29.352	1	2	arm	arm_shoulder
308	target_f1_5	09/15/2021 17:13:37.062	0	3	either	big_toe
308	target_h4_5	09/15/2021 17:13:43.909	0	4	either	ring_finger
308	filler_b_b	09/15/2021 17:13:48.892	0	5	either	back
308	filler_l_l	09/15/2021 17:13:51.867	1	6	either	leg_calf
308	target_f4_5	09/15/2021 17:13:55.016	1	7	either	ring_toe
308	target_f1_4	09/15/2021 17:14:01.174	0	8	either	big_toe
308	filler_a_a	09/15/2021 17:14:03.527	0	9	either	arm_shoulder
308	filler_b_a	09/15/2021 17:14:05.615	1	10	back	back
308	filler_l_b	09/15/2021 17:14:07.623	1	11	leg	leg_knee
308	target_h1_4	09/15/2021 17:14:12.838	1	12	either	thumb
309	filler_b_b	09/15/2021 17:16:47.958	0	1	either	back
309	target_h1_5	09/15/2021 17:16:54.408	1	2	either	pinky
309	filler_l_b	09/15/2021 17:16:58.002	0	3	leg	leg_knee
309	filler_a_a	09/15/2021 17:17:01.812	0	4	either	arm_shoulder
309	target_h4_5	09/15/2021 17:17:05.241	0	5	either	ring_finger
309	filler_a_l	09/15/2021 17:17:08.138	0	6	arm	arm_shoulder
309	target_f4_5	09/15/2021 17:17:16.783	0	7	either	ring_toe
309	target_f1_5	09/15/2021 17:17:21.538	1	8	either	pinky_toe
309	target_h1_4	09/15/2021 17:17:24.515	0	9	either	ring_finger
309	filler_b_a	09/15/2021 17:17:27.122	0	10	back	back
309	target_f1_4	09/15/2021 17:17:31.265	0	11	either	ring_toe
309	filler_l_l	09/15/2021 17:17:35.772	0	12	either	leg_calf
309	filler_l_l	09/15/2021 17:17:58.218	0	12	either	leg_calf
310	filler_a_a	09/15/2021 17:17:26.374	0	1	either	arm_shoulder
310	filler_l_b	09/15/2021 17:17:30.727	1	2	leg	leg_knee
310	target_h1_4	09/15/2021 17:17:37.924	1	3	either	thumb
310	target_h1_5	09/15/2021 17:17:44.058	0	4	either	thumb
310	filler_l_l	09/15/2021 17:17:47.972	0	5	either	leg_calf
310	filler_a_l	09/15/2021 17:17:50.306	0	6	arm	arm_shoulder
310	target_f1_4	09/15/2021 17:17:53.574	0	7	either	ring_toe
310	filler_b_a	09/15/2021 17:17:56.168	1	8	back	back
310	target_h4_5	09/15/2021 17:17:59.065	0	9	either	pinky
310	target_f1_5	09/15/2021 17:18:02.055	1	10	either	pinky_toe
310	target_f4_5	09/15/2021 17:18:05.027	0	11	either	pinky_toe
310	filler_b_b	09/15/2021 17:18:07.761	0	12	either	back
311	filler_a_a	09/15/2021 17:18:32.257	1	1	either	arm_shoulder
311	target_h1_5	09/15/2021 17:18:35.359	0	2	either	pinky
311	target_f4_5	09/15/2021 17:18:41.307	0	3	either	ring_toe
311	target_h4_5	09/15/2021 17:18:47.642	0	4	either	pinky
311	filler_a_l	09/15/2021 17:18:52.034	1	5	arm	arm_shoulder
311	filler_l_b	09/15/2021 17:18:55.829	1	6	leg	leg_knee
311	filler_b_b	09/15/2021 17:18:58.915	0	7	either	back
311	target_f1_4	09/15/2021 17:19:01.927	1	8	either	ring_toe
311	filler_b_a	09/15/2021 17:19:03.617	1	9	back	back
311	target_f1_5	09/15/2021 17:19:06.424	0	10	either	big_toe
311	filler_l_l	09/15/2021 17:19:10.022	0	11	either	leg_calf
311	target_h1_4	09/15/2021 17:19:16.345	0	12	either	ring_finger
312	filler_b_a	09/15/2021 17:19:05.310	1	1	back	back
312	target_f1_4	09/15/2021 17:19:09.602	1	2	either	ring_toe
312	filler_b_b	09/15/2021 17:19:13.128	1	3	either	back_shoulder
312	target_h4_5	09/15/2021 17:19:15.698	1	4	either	ring_finger
312	target_h1_5	09/15/2021 17:19:18.410	1	5	either	pinky
312	target_f4_5	09/15/2021 17:19:20.878	1	6	either	ring_toe
312	target_f1_5	09/15/2021 17:19:22.820	1	7	either	pinky_toe
312	target_h1_4	09/15/2021 17:19:25.146	1	8	either	ring_finger
312	filler_l_l	09/15/2021 17:19:27.818	0	9	either	leg_calf
312	filler_a_l	09/15/2021 17:19:29.852	1	10	arm	arm_shoulder
312	filler_a_a	09/15/2021 17:19:31.671	0	11	either	arm_shoulder
312	filler_l_b	09/15/2021 17:19:34.078	1	12	leg	leg_knee
313	filler_l_l	09/15/2021 17:20:24.959	1	1	either	leg_calf
313	target_f1_5	09/15/2021 17:20:28.638	1	2	either	pinky_toe
313	filler_l_b	09/15/2021 17:20:30.512	0	3	leg	leg_knee
313	target_h1_4	09/15/2021 17:20:32.671	0	4	either	ring_finger
313	target_h1_5	09/15/2021 17:20:34.892	1	5	either	pinky
313	target_f1_4	09/15/2021 17:20:36.858	1	6	either	ring_toe
313	filler_a_l	09/15/2021 17:20:38.720	1	7	arm	arm_shoulder
313	target_f4_5	09/15/2021 17:20:40.454	0	8	either	ring_toe
313	filler_a_a	09/15/2021 17:20:42.367	0	9	either	arm_shoulder
313	filler_b_b	09/15/2021 17:20:44.727	1	10	either	back
313	target_h4_5	09/15/2021 17:20:47.593	0	11	either	ring_finger
313	filler_b_a	09/15/2021 17:20:49.058	0	12	back	back
314	target_f1_5	09/15/2021 17:23:18.834	1	1	either	big_toe
314	filler_b_b	09/15/2021 17:23:28.628	1	2	either	back
314	filler_b_a	09/15/2021 17:23:31.390	1	3	back	back
314	filler_l_l	09/15/2021 17:23:35.291	0	4	either	leg_calf
314	target_h1_5	09/15/2021 17:23:43.146	1	5	either	pinky
314	filler_a_l	09/15/2021 17:23:46.157	0	6	arm	arm_shoulder
314	filler_a_a	09/15/2021 17:23:48.288	1	7	either	arm_shoulder
314	target_f1_4	09/15/2021 17:24:07.759	0	8	either	big_toe
314	target_f4_5	09/15/2021 17:24:13.990	1	9	either	ring_toe
314	target_h4_5	09/15/2021 17:24:16.361	0	10	either	pinky
314	filler_l_b	09/15/2021 17:24:18.487	1	11	leg	leg_knee
314	target_h1_4	09/15/2021 17:24:20.905	1	12	either	thumb
315	filler_l_b	09/15/2021 17:27:37.638	0	1	leg	leg_knee
315	target_h1_4	09/15/2021 17:27:42.077	1	2	either	ring_finger
315	filler_b_a	09/15/2021 17:27:44.522	1	3	back	back
315	filler_a_a	09/15/2021 17:27:47.330	0	4	either	arm_shoulder
315	filler_a_l	09/15/2021 17:27:50.239	1	5	arm	arm_shoulder
315	target_f1_5	09/15/2021 17:27:54.951	1	6	either	big_toe
315	filler_b_b	09/15/2021 17:27:58.770	0	7	either	back_shoulder
315	target_f1_4	09/15/2021 17:28:00.810	0	8	either	ring_toe
315	target_h4_5	09/15/2021 17:28:02.517	1	9	either	pinky
315	target_f4_5	09/15/2021 17:28:07.140	0	10	either	ring_toe
315	target_h1_5	09/15/2021 17:28:09.201	1	11	either	thumb
315	filler_l_l	09/15/2021 17:28:10.723	0	12	either	leg_calf
316	target_f1_4	09/15/2021 17:28:46.438	0	1	either	ring_toe
316	filler_a_a	09/15/2021 17:28:49.550	1	2	either	arm_shoulder
316	filler_b_b	09/15/2021 17:28:57.082	0	3	either	back
316	target_h1_5	09/15/2021 17:29:03.519	0	4	either	pinky
316	filler_b_a	09/15/2021 17:29:05.452	0	5	back	back
316	target_f4_5	09/15/2021 17:29:09.132	0	6	either	ring_toe
316	target_h4_5	09/15/2021 17:29:12.261	1	7	either	ring_finger
316	target_h1_4	09/15/2021 17:29:15.393	1	8	either	ring_finger
316	target_f1_5	09/15/2021 17:29:20.725	1	9	either	big_toe
316	filler_a_l	09/15/2021 17:29:23.851	1	10	arm	arm_shoulder
316	filler_l_l	09/15/2021 17:29:28.994	1	11	either	leg_calf
316	filler_l_b	09/15/2021 17:29:31.186	0	12	leg	leg_knee
317	target_f1_4	09/15/2021 17:31:31.719	1	1	either	ring_toe
317	target_h1_5	09/15/2021 17:31:34.252	1	2	either	pinky
317	filler_l_b	09/15/2021 17:31:37.029	1	3	leg	leg_knee
317	filler_b_b	09/15/2021 17:31:39.661	0	4	either	back
317	filler_b_a	09/15/2021 17:31:41.671	1	5	back	back
317	filler_l_l	09/15/2021 17:31:44.401	0	6	either	leg_knee
317	target_h4_5	09/15/2021 17:31:50.749	1	7	either	pinky
317	filler_a_l	09/15/2021 17:31:52.866	1	8	arm	arm_shoulder
317	target_h1_4	09/15/2021 17:31:54.560	1	9	either	ring_finger
317	target_f1_5	09/15/2021 17:31:59.435	0	10	either	pinky_toe
317	target_f4_5	09/15/2021 17:32:02.908	1	11	either	ring_toe
317	filler_a_a	09/15/2021 17:32:05.008	0	12	either	arm_shoulder
318	target_h1_4	09/15/2021 17:31:51.497	1	1	either	ring_finger
318	target_f1_4	09/15/2021 17:32:04.144	0	2	either	big_toe
318	filler_a_l	09/15/2021 17:32:09.365	1	3	arm	arm_shoulder
318	filler_b_a	09/15/2021 17:32:14.631	0	4	back	back
318	filler_l_l	09/15/2021 17:32:20.025	1	5	either	leg_calf
318	filler_a_a	09/15/2021 17:32:24.249	0	6	either	arm_shoulder
318	filler_b_b	09/15/2021 17:32:29.574	1	7	either	back
318	filler_l_b	09/15/2021 17:32:32.187	1	8	leg	leg_knee
318	target_f4_5	09/15/2021 17:32:37.324	1	9	either	ring_toe
318	target_h1_5	09/15/2021 17:32:41.256	0	10	either	thumb
318	target_f1_5	09/15/2021 17:32:46.141	1	11	either	pinky_toe
318	target_h4_5	09/15/2021 17:32:49.827	0	12	either	ring_finger
319	filler_l_b	09/15/2021 17:34:24.189	0	1	leg	leg_knee
319	filler_a_l	09/15/2021 17:34:27.389	0	2	arm	arm_shoulder
319	target_f4_5	09/15/2021 17:35:14.116	0	3	either	ring_toe
319	filler_a_a	09/15/2021 17:35:19.567	1	4	either	arm_shoulder
319	filler_l_l	09/15/2021 17:35:22.627	1	5	either	leg_calf
319	target_h4_5	09/15/2021 17:35:24.655	0	6	either	pinky
319	target_h1_4	09/15/2021 17:35:27.932	1	7	either	thumb
319	target_f1_5	09/15/2021 17:35:29.230	0	8	either	big_toe
319	filler_b_b	09/15/2021 17:35:30.884	1	9	either	back_shoulder
319	target_f1_4	09/15/2021 17:35:32.087	0	10	either	ring_toe
319	target_h1_5	09/15/2021 17:35:33.826	1	11	either	pinky
319	filler_b_a	09/15/2021 17:35:35.404	1	12	back	back
320	filler_b_a	09/15/2021 17:34:35.029	1	1	back	back
320	filler_l_l	09/15/2021 17:35:27.126	0	2	either	leg_calf
320	target_h4_5	09/15/2021 17:35:34.572	1	3	either	pinky
320	target_f4_5	09/15/2021 17:35:43.271	1	4	either	ring_toe
320	target_f1_4	09/15/2021 17:35:49.316	0	5	either	big_toe
320	filler_a_l	09/15/2021 17:36:42.879	0	6	arm	arm_shoulder
320	filler_a_a	09/15/2021 17:36:46.196	0	7	either	arm_shoulder
320	target_h1_5	09/15/2021 17:36:50.364	0	8	either	pinky
320	filler_l_b	09/15/2021 17:36:53.154	0	9	leg	leg_knee
320	target_f1_5	09/15/2021 17:36:55.943	1	10	either	big_toe
320	target_h1_4	09/15/2021 17:36:59.526	0	11	either	ring_finger
320	filler_b_b	09/15/2021 17:37:01.334	0	12	either	back
321	target_h1_5	09/15/2021 17:35:59.637	1	1	either	pinky
321	filler_a_a	09/15/2021 17:36:05.266	1	2	either	arm_shoulder
321	target_h4_5	09/15/2021 17:36:10.320	0	3	either	ring_finger
321	filler_l_b	09/15/2021 17:36:13.087	1	4	leg	leg_knee
321	filler_l_l	09/15/2021 17:36:17.164	0	5	either	leg_calf
321	filler_b_a	09/15/2021 17:36:19.924	0	6	back	back
321	filler_b_b	09/15/2021 17:36:23.832	1	7	either	back
321	target_f4_5	09/15/2021 17:36:27.696	0	8	either	ring_toe
321	target_h1_4	09/15/2021 17:36:30.008	0	9	either	ring_finger
321	target_f1_4	09/15/2021 17:36:33.656	0	10	either	ring_toe
321	target_f1_5	09/15/2021 17:36:38.001	1	11	either	big_toe
321	filler_a_l	09/15/2021 17:36:39.791	1	12	arm	arm_shoulder
322	target_h1_5	09/15/2021 17:38:17.918	1	1	either	thumb
322	filler_l_b	09/15/2021 17:38:21.848	0	2	leg	leg_knee
322	target_h4_5	09/15/2021 17:38:27.981	1	3	either	pinky
322	filler_a_l	09/15/2021 17:38:30.114	1	4	arm	arm_shoulder
322	target_f4_5	09/15/2021 17:38:32.879	0	5	either	ring_toe
322	filler_a_a	09/15/2021 17:38:34.759	1	6	either	arm_shoulder
322	target_h1_4	09/15/2021 17:38:37.464	1	7	either	ring_finger
322	target_f1_4	09/15/2021 17:38:40.160	0	8	either	big_toe
322	filler_b_a	09/15/2021 17:38:42.318	0	9	back	back
322	target_f1_5	09/15/2021 17:38:44.182	1	10	either	pinky_toe
322	filler_b_b	09/15/2021 17:38:46.518	1	11	either	back_shoulder
322	filler_l_l	09/15/2021 17:38:49.701	1	12	either	leg_calf
323	filler_b_b	09/15/2021 17:38:39.034	0	1	either	back
323	filler_a_a	09/15/2021 17:38:41.757	1	2	either	arm_shoulder
