usernum	cond	timestamp	leftright	order	expected	choice
103	target_h4_5	12/13/2019 10:34:04.532	0	6	either	pinky
103	target_f1_5	12/13/2019 10:34:07.762	1	7	either	pinky_toe
103	filler_a_a	12/13/2019 10:34:10.376	1	8	either	arm_shoulder
103	target_f1_4	12/13/2019 10:34:13.162	0	9	either	ring_toe
103	filler_l_b	12/13/2019 10:34:16.420	1	10	leg	leg_knee
103	filler_b_a	12/13/2019 10:34:18.774	0	11	back	back
103	filler_b_b	12/13/2019 10:34:22.582	1	12	either	back_shoulder
104	filler_a_l	12/13/2019 10:34:22.503	0	1	arm	arm_shoulder
104	filler_a_a	12/13/2019 10:34:39.458	1	2	either	arm_shoulder
104	filler_b_a	12/13/2019 10:34:42.568	0	3	back	arm_elbow
104	target_h4_5	12/13/2019 10:34:45.618	0	4	either	ring_finger
104	filler_b_b	12/13/2019 10:34:47.877	0	5	either	back_shoulder
104	target_h1_5	12/13/2019 10:34:53.732	0	6	either	pinky
104	target_f1_4	12/13/2019 10:35:03.091	0	7	either	big_toe
104	target_f4_5	12/13/2019 10:35:05.517	0	8	either	ring_toe
104	target_f1_5	12/13/2019 10:35:07.145	1	9	either	big_toe
104	filler_l_b	12/13/2019 10:35:09.220	1	10	leg	back_shoulder
104	target_h1_4	12/13/2019 10:35:10.648	1	11	either	ring_finger
104	filler_l_l	12/13/2019 10:35:11.921	0	12	either	leg_knee
105	filler_l_l	12/13/2019 10:34:59.083	1	1	either	leg_calf
105	target_f1_5	12/13/2019 10:35:11.691	0	2	either	big_toe
105	target_h4_5	12/13/2019 10:35:16.689	1	3	either	ring_finger
105	target_f4_5	12/13/2019 10:35:25.452	1	4	either	pinky_toe
105	target_f1_4	12/13/2019 10:35:29.412	1	5	either	big_toe
105	filler_a_a	12/13/2019 10:35:33.812	1	6	either	arm_shoulder
105	target_h1_4	12/13/2019 10:35:39.344	1	7	either	ring_finger
105	target_h1_5	12/13/2019 10:35:48.354	0	8	either	pinky
105	filler_b_b	12/13/2019 10:35:54.998	0	9	either	back
105	filler_l_b	12/13/2019 10:36:00.579	1	10	leg	leg_knee
105	filler_b_a	12/13/2019 10:36:05.285	1	11	back	back
105	filler_a_l	12/13/2019 10:36:08.756	0	12	arm	arm_shoulder
106	filler_l_b	12/13/2019 10:38:25.938	1	1	leg	leg_knee
106	target_f4_5	12/13/2019 10:38:34.035	1	2	either	ring_toe
106	filler_l_l	12/13/2019 10:38:44.962	1	3	either	leg_calf
106	filler_a_a	12/13/2019 10:38:55.114	1	4	either	arm_shoulder
106	target_h1_4	12/13/2019 10:39:01.166	0	5	either	ring_finger
106	filler_b_a	12/13/2019 10:39:09.616	0	6	back	back
106	target_f1_5	12/13/2019 10:39:17.196	0	7	either	big_toe
106	target_h1_5	12/13/2019 10:39:25.065	1	8	either	pinky
106	target_h4_5	12/13/2019 10:39:31.467	0	9	either	pinky
106	target_f1_4	12/13/2019 10:39:36.434	0	10	either	ring_toe
106	filler_a_l	12/13/2019 10:39:40.220	1	11	arm	arm_shoulder
106	filler_b_b	12/13/2019 10:39:44.144	1	12	either	back
148	target_f1_4	12/17/2019 19:47:53.850	1	1	either	ring_toe
148	filler_a_a	12/17/2019 19:48:00.371	1	2	either	arm_shoulder
148	target_h1_4	12/17/2019 19:48:08.140	0	3	either	thumb
148	target_h1_5	12/17/2019 19:48:11.000	1	4	either	pinky
148	filler_b_b	12/17/2019 19:48:13.757	0	5	either	back
148	target_f1_5	12/17/2019 19:48:17.738	1	6	either	pinky_toe
148	filler_l_b	12/17/2019 19:48:22.118	1	7	leg	leg_knee
148	filler_a_l	12/17/2019 19:48:26.028	0	8	arm	arm_shoulder
148	filler_l_l	12/17/2019 19:48:28.194	1	9	either	leg_knee
148	target_f4_5	12/17/2019 19:48:31.084	1	10	either	ring_toe
148	filler_b_a	12/17/2019 19:48:34.305	0	11	back	back
148	target_h4_5	12/17/2019 19:48:37.131	0	12	either	ring_finger
149	filler_b_b	12/17/2019 19:48:04.602	0	1	either	back
149	filler_l_b	12/17/2019 19:48:07.049	1	2	leg	leg_knee
149	filler_l_l	12/17/2019 19:48:13.393	1	3	either	leg_knee
149	target_h1_5	12/17/2019 19:48:22.833	1	4	either	thumb
149	filler_a_a	12/17/2019 19:48:26.054	1	5	either	arm_shoulder
149	filler_b_a	12/17/2019 19:48:28.095	0	6	back	back
149	target_f1_5	12/17/2019 19:48:30.992	0	7	either	big_toe
149	target_h1_4	12/17/2019 19:48:33.861	0	8	either	thumb
149	target_h4_5	12/17/2019 19:48:36.578	1	9	either	pinky
149	target_f4_5	12/17/2019 19:48:39.663	0	10	either	ring_toe
149	filler_a_l	12/17/2019 19:48:42.119	0	11	arm	arm_shoulder
149	target_f1_4	12/17/2019 19:48:43.899	1	12	either	ring_toe
150	filler_l_b	12/17/2019 19:47:57.288	1	1	leg	leg_knee
150	target_h1_5	12/17/2019 19:48:01.922	0	2	either	pinky
150	filler_b_b	12/17/2019 19:48:06.350	0	3	either	back
150	filler_l_l	12/17/2019 19:48:11.223	0	4	either	leg_calf
150	target_f1_4	12/17/2019 19:48:14.709	1	5	either	ring_toe
150	filler_a_a	12/17/2019 19:48:17.987	1	6	either	arm_shoulder
150	target_f1_5	12/17/2019 19:48:21.365	1	7	either	big_toe
150	target_f4_5	12/17/2019 19:48:24.832	1	8	either	ring_toe
150	target_h1_4	12/17/2019 19:48:27.605	1	9	either	ring_finger
150	filler_b_a	12/17/2019 19:48:29.416	1	10	back	back
150	filler_a_l	12/17/2019 19:48:32.800	1	11	arm	arm_shoulder
150	target_h4_5	12/17/2019 19:48:35.120	1	12	either	ring_finger
151	filler_l_b	12/17/2019 19:48:02.019	1	1	leg	leg_knee
151	target_f4_5	12/17/2019 19:48:06.342	0	2	either	ring_toe
151	filler_a_a	12/17/2019 19:48:08.794	1	3	either	arm_shoulder
151	filler_b_b	12/17/2019 19:48:11.928	1	4	either	back
151	target_f1_4	12/17/2019 19:48:14.103	0	5	either	big_toe
151	filler_b_a	12/17/2019 19:48:16.973	0	6	back	back
151	target_h1_5	12/17/2019 19:48:24.181	0	7	either	thumb
151	target_h4_5	12/17/2019 19:48:27.687	0	8	either	pinky
151	filler_a_l	12/17/2019 19:48:30.040	0	9	arm	arm_shoulder
151	target_f1_5	12/17/2019 19:48:36.223	1	10	either	big_toe
151	filler_l_l	12/17/2019 19:48:38.423	1	11	either	leg_knee
151	target_h1_4	12/17/2019 19:48:40.259	1	12	either	thumb
153	target_h1_5	12/17/2019 19:48:14.520	1	1	either	pinky
153	filler_b_a	12/17/2019 19:48:16.494	1	2	back	back
153	target_f1_5	12/17/2019 19:48:22.637	1	3	either	pinky_toe
153	target_h1_4	12/17/2019 19:48:24.789	0	4	either	ring_finger
153	target_f4_5	12/17/2019 19:48:29.841	1	5	either	ring_toe
153	target_h4_5	12/17/2019 19:48:33.936	1	6	either	ring_finger
153	filler_a_a	12/17/2019 19:48:41.178	0	7	either	arm_shoulder
153	filler_a_l	12/17/2019 19:48:43.830	1	8	arm	arm_shoulder
153	target_f1_4	12/17/2019 19:48:46.385	0	9	either	ring_toe
153	filler_l_l	12/17/2019 19:48:49.882	0	10	either	leg_calf
153	filler_l_b	12/17/2019 19:48:53.386	1	11	leg	leg_knee
153	filler_b_b	12/17/2019 19:48:59.726	1	12	either	back
154	target_h1_4	12/17/2019 19:48:32.073	0	1	either	ring_finger
154	filler_b_b	12/17/2019 19:48:38.187	0	2	either	back
154	target_f1_5	12/17/2019 19:48:46.060	0	3	either	big_toe
154	target_f4_5	12/17/2019 19:48:49.754	0	4	either	ring_toe
154	filler_a_a	12/17/2019 19:48:52.605	1	5	either	arm_shoulder
154	filler_l_b	12/17/2019 19:48:55.329	1	6	leg	leg_knee
154	filler_b_a	12/17/2019 19:48:58.218	1	7	back	back
154	filler_l_l	12/17/2019 19:49:02.105	1	8	either	leg_knee
154	target_h1_5	12/17/2019 19:49:05.184	1	9	either	pinky
154	target_f1_4	12/17/2019 19:49:07.890	0	10	either	big_toe
154	target_h4_5	12/17/2019 19:49:13.927	1	11	either	ring_finger
154	filler_a_l	12/17/2019 19:49:16.219	1	12	arm	arm_shoulder
155	target_h4_5	12/17/2019 19:48:37.311	0	1	either	pinky
155	target_h1_5	12/17/2019 19:48:40.686	0	2	either	pinky
155	filler_b_b	12/17/2019 19:48:45.384	1	3	either	back_shoulder
155	target_f1_5	12/17/2019 19:48:51.741	0	4	either	pinky_toe
155	filler_b_a	12/17/2019 19:48:54.483	1	5	back	back
155	filler_a_l	12/17/2019 19:48:57.686	1	6	arm	arm_shoulder
155	filler_l_l	12/17/2019 19:49:01.716	0	7	either	leg_calf
155	filler_a_a	12/17/2019 19:49:04.717	0	8	either	arm_shoulder
155	target_f4_5	12/17/2019 19:49:15.874	1	9	either	ring_toe
155	filler_l_b	12/17/2019 19:49:18.746	1	10	leg	leg_knee
155	target_f1_4	12/17/2019 19:49:21.539	1	11	either	ring_toe
155	target_h1_4	12/17/2019 19:49:24.297	1	12	either	ring_finger
156	target_h1_5	12/17/2019 19:48:50.639	0	1	either	pinky
156	target_f1_4	12/17/2019 19:48:59.816	1	2	either	big_toe
156	filler_l_l	12/17/2019 19:49:03.468	0	3	either	leg_calf
156	filler_a_l	12/17/2019 19:49:06.978	1	4	arm	arm_shoulder
156	target_f4_5	12/17/2019 19:49:12.464	1	5	either	pinky_toe
156	target_h4_5	12/17/2019 19:49:20.294	1	6	either	ring_finger
156	filler_b_b	12/17/2019 19:49:25.395	0	7	either	back
156	filler_a_a	12/17/2019 19:49:28.387	0	8	either	arm_shoulder
156	target_f1_5	12/17/2019 19:49:32.797	1	9	either	pinky_toe
156	filler_l_b	12/17/2019 19:49:35.990	0	10	leg	leg_knee
156	filler_b_a	12/17/2019 19:49:38.829	0	11	back	back
156	target_h1_4	12/17/2019 19:49:42.552	1	12	either	ring_finger
157	target_f4_5	12/17/2019 19:49:15.894	1	1	either	ring_toe
157	filler_b_b	12/17/2019 19:49:24.217	0	2	either	back
157	target_f1_4	12/17/2019 19:49:29.338	0	3	either	big_toe
157	filler_l_b	12/17/2019 19:49:39.222	1	4	leg	leg_knee
157	filler_b_a	12/17/2019 19:49:42.440	1	5	back	back
157	target_h1_5	12/17/2019 19:49:47.465	1	6	either	pinky
157	target_f1_5	12/17/2019 19:49:51.669	0	7	either	big_toe
157	target_h1_4	12/17/2019 19:49:56.468	0	8	either	ring_finger
157	filler_a_l	12/17/2019 19:50:01.535	0	9	arm	arm_shoulder
157	filler_l_l	12/17/2019 19:50:08.392	1	10	either	leg_calf
157	target_h4_5	12/17/2019 19:50:14.338	1	11	either	pinky
157	filler_a_a	12/17/2019 19:50:18.574	0	12	either	arm_shoulder
158	target_f1_5	12/17/2019 19:48:51.890	1	1	either	big_toe
158	target_h1_4	12/17/2019 19:48:55.431	0	2	either	ring_finger
158	target_h4_5	12/17/2019 19:48:59.472	0	3	either	pinky
158	filler_a_a	12/17/2019 19:49:01.756	0	4	either	arm_shoulder
158	filler_l_b	12/17/2019 19:49:06.414	1	5	leg	leg_knee
158	filler_a_l	12/17/2019 19:49:09.007	0	6	arm	arm_shoulder
158	filler_b_b	12/17/2019 19:49:16.145	0	7	either	back
158	filler_b_a	12/17/2019 19:49:17.966	0	8	back	back
158	target_f4_5	12/17/2019 19:49:20.063	1	9	either	ring_toe
158	filler_l_l	12/17/2019 19:49:25.307	0	10	either	leg_knee
158	target_f1_4	12/17/2019 19:49:28.170	0	11	either	ring_toe
158	target_h1_5	12/17/2019 19:49:30.980	0	12	either	pinky
159	filler_l_l	12/17/2019 19:49:03.993	1	1	either	leg_calf
159	filler_a_l	12/17/2019 19:49:06.556	1	2	arm	arm_shoulder
159	filler_l_b	12/17/2019 19:49:08.287	0	3	leg	leg_knee
159	filler_a_a	12/17/2019 19:49:13.892	1	4	either	arm_shoulder
159	target_h1_5	12/17/2019 19:49:20.275	0	5	either	pinky
159	target_h4_5	12/17/2019 19:49:23.286	1	6	either	ring_finger
159	target_f4_5	12/17/2019 19:49:27.792	0	7	either	ring_toe
159	target_f1_4	12/17/2019 19:49:31.220	1	8	either	ring_toe
159	target_h1_4	12/17/2019 19:49:33.262	1	9	either	ring_finger
159	target_f1_5	12/17/2019 19:49:36.708	1	10	either	pinky_toe
159	filler_b_b	12/17/2019 19:49:40.372	1	11	either	back
159	filler_b_a	12/17/2019 19:49:42.227	1	12	back	back
160	target_f1_4	12/17/2019 19:49:58.501	0	1	either	big_toe
160	target_h4_5	12/17/2019 19:50:08.683	1	2	either	ring_finger
160	target_f1_5	12/17/2019 19:50:14.014	1	3	either	big_toe
160	filler_a_a	12/17/2019 19:50:17.036	0	4	either	arm_elbow
160	target_h1_5	12/17/2019 19:50:20.012	0	5	either	thumb
160	filler_b_a	12/17/2019 19:50:26.263	1	6	back	back
160	filler_a_l	12/17/2019 19:50:30.060	1	7	arm	leg_calf
160	filler_l_b	12/17/2019 19:50:32.835	1	8	leg	leg_knee
160	target_f4_5	12/17/2019 19:50:38.565	0	9	either	pinky_toe
160	target_h1_4	12/17/2019 19:50:42.325	1	10	either	ring_finger
160	filler_b_b	12/17/2019 19:50:45.231	0	11	either	back
160	filler_l_l	12/17/2019 19:50:48.527	1	12	either	leg_knee
70	target_f1_5	12/13/2019 09:56:45.910	1	1	either	pinky_toe
70	filler_b_b	12/13/2019 09:56:49.197	1	2	either	back
70	filler_l_b	12/13/2019 09:56:51.204	0	3	leg	leg_knee
70	target_h1_5	12/13/2019 09:56:53.774	1	4	either	pinky
70	target_h4_5	12/13/2019 09:56:56.383	0	5	either	ring_finger
70	filler_a_a	12/13/2019 09:56:58.968	0	6	either	arm_shoulder
70	filler_a_l	12/13/2019 09:57:00.886	1	7	arm	arm_shoulder
70	target_h1_4	12/13/2019 09:57:04.082	1	8	either	ring_finger
70	filler_b_a	12/13/2019 09:57:05.918	1	9	back	back
70	target_f1_4	12/13/2019 09:57:07.766	1	10	either	ring_toe
70	filler_l_l	12/13/2019 09:57:11.176	0	11	either	leg_calf
70	target_f4_5	12/13/2019 09:57:13.158	1	12	either	ring_toe
71	filler_a_l	12/13/2019 10:06:01.652	0	1	arm	arm_shoulder
71	target_f4_5	12/13/2019 10:06:05.482	1	2	either	ring_toe
71	target_f1_4	12/13/2019 10:06:07.346	1	3	either	big_toe
71	target_f1_5	12/13/2019 10:06:09.556	0	4	either	big_toe
71	filler_b_b	12/13/2019 10:06:13.387	0	5	either	back
71	target_h1_5	12/13/2019 10:06:15.903	0	6	either	pinky
71	target_h1_4	12/13/2019 10:06:18.400	1	7	either	ring_finger
71	filler_b_a	12/13/2019 10:06:20.854	1	8	back	back
71	filler_l_l	12/13/2019 10:06:24.652	1	9	either	leg_calf
71	filler_a_a	12/13/2019 10:06:26.699	0	10	either	arm_shoulder
71	target_h4_5	12/13/2019 10:06:29.257	0	11	either	ring_finger
71	filler_l_b	12/13/2019 10:06:31.636	0	12	leg	leg_knee
72	filler_b_b	12/13/2019 10:08:22.146	0	1	either	back_shoulder
72	target_h1_4	12/13/2019 10:08:25.562	0	2	either	thumb
72	target_f4_5	12/13/2019 10:08:30.239	0	3	either	ring_toe
72	filler_b_a	12/13/2019 10:08:32.998	0	4	back	back
72	target_f1_5	12/13/2019 10:08:38.494	1	5	either	big_toe
72	target_h1_5	12/13/2019 10:08:44.924	0	6	either	pinky
72	filler_a_a	12/13/2019 10:08:49.120	0	7	either	arm_shoulder
72	target_h4_5	12/13/2019 10:08:53.125	0	8	either	pinky
72	filler_l_l	12/13/2019 10:08:57.491	1	9	either	leg_calf
72	filler_l_b	12/13/2019 10:08:59.210	0	10	leg	leg_knee
72	target_f1_4	12/13/2019 10:09:01.523	1	11	either	ring_toe
72	filler_a_l	12/13/2019 10:09:04.001	1	12	arm	arm_shoulder
73	target_h1_5	12/13/2019 10:10:47.088	1	1	either	pinky
73	target_h4_5	12/13/2019 10:10:50.810	0	2	either	ring_finger
73	target_f1_4	12/13/2019 10:10:54.090	1	3	either	big_toe
73	target_h1_4	12/13/2019 10:10:58.566	1	4	either	ring_finger
73	filler_b_b	12/13/2019 10:11:01.094	1	5	either	back_shoulder
73	target_f1_5	12/13/2019 10:11:03.763	0	6	either	big_toe
73	filler_l_b	12/13/2019 10:11:06.601	1	7	leg	leg_knee
73	filler_a_a	12/13/2019 10:11:09.067	1	8	either	arm_shoulder
73	target_f4_5	12/13/2019 10:11:12.963	0	9	either	ring_toe
73	filler_b_a	12/13/2019 10:11:15.036	0	10	back	back
73	filler_l_l	12/13/2019 10:11:17.851	1	11	either	leg_calf
73	filler_a_l	12/13/2019 10:11:19.528	0	12	arm	arm_shoulder
74	target_f1_4	12/13/2019 10:13:03.806	1	1	either	big_toe
74	target_h4_5	12/13/2019 10:13:12.019	1	2	either	pinky
74	filler_a_l	12/13/2019 10:13:14.994	0	3	arm	arm_shoulder
74	target_f4_5	12/13/2019 10:13:18.063	1	4	either	pinky_toe
74	filler_l_b	12/13/2019 10:13:20.300	1	5	leg	leg_knee
74	filler_b_a	12/13/2019 10:13:22.960	0	6	back	back
74	filler_b_b	12/13/2019 10:13:26.614	1	7	either	back
74	filler_l_l	12/13/2019 10:13:29.986	0	8	either	leg_knee
74	target_h1_5	12/13/2019 10:13:32.445	1	9	either	thumb
74	target_f1_5	12/13/2019 10:13:34.214	1	10	either	big_toe
74	filler_a_a	12/13/2019 10:13:36.652	1	11	either	arm_shoulder
74	target_h1_4	12/13/2019 10:13:39.136	1	12	either	thumb
75	filler_b_a	12/13/2019 10:13:27.938	0	1	back	back
75	target_h4_5	12/13/2019 10:13:37.106	1	2	either	ring_finger
75	filler_l_b	12/13/2019 10:13:40.486	1	3	leg	leg_knee
75	target_f1_5	12/13/2019 10:13:46.985	1	4	either	pinky_toe
75	filler_a_l	12/13/2019 10:13:50.162	0	5	arm	arm_shoulder
75	filler_a_a	12/13/2019 10:13:54.150	0	6	either	arm_shoulder
75	target_h1_4	12/13/2019 10:13:57.640	1	7	either	ring_finger
75	filler_b_b	12/13/2019 10:14:01.775	0	8	either	back_shoulder
75	filler_l_l	12/13/2019 10:14:16.815	1	9	either	leg_calf
75	target_f4_5	12/13/2019 10:14:25.320	1	10	either	ring_toe
75	target_h1_5	12/13/2019 10:14:28.717	1	11	either	pinky
75	target_f1_4	12/13/2019 10:14:32.097	1	12	either	ring_toe
76	target_h4_5	12/13/2019 10:13:37.031	1	1	either	pinky
76	target_h1_4	12/13/2019 10:13:43.750	0	2	either	ring_finger
76	filler_l_l	12/13/2019 10:13:55.306	1	3	either	leg_knee
76	filler_l_b	12/13/2019 10:13:59.752	0	4	leg	leg_knee
76	target_h1_5	12/13/2019 10:14:04.254	0	5	either	pinky
76	target_f4_5	12/13/2019 10:14:11.269	1	6	either	ring_toe
76	filler_a_l	12/13/2019 10:14:13.853	0	7	arm	arm_shoulder
76	target_f1_5	12/13/2019 10:14:17.515	1	8	either	pinky_toe
76	filler_b_a	12/13/2019 10:14:20.658	0	9	back	back
76	filler_b_b	12/13/2019 10:14:25.814	0	10	either	back_shoulder
76	target_f1_4	12/13/2019 10:14:29.045	1	11	either	ring_toe
76	filler_a_a	12/13/2019 10:14:33.708	0	12	either	arm_shoulder
77	target_h4_5	12/13/2019 10:14:48.351	1	1	either	ring_finger
77	filler_a_a	12/13/2019 10:14:52.832	1	2	either	arm_shoulder
77	target_f4_5	12/13/2019 10:14:57.584	0	3	either	ring_toe
77	filler_a_l	12/13/2019 10:15:02.586	0	4	arm	arm_shoulder
77	target_f1_5	12/13/2019 10:15:07.742	0	5	either	big_toe
77	filler_b_b	12/13/2019 10:15:14.553	0	6	either	back_shoulder
77	filler_l_b	12/13/2019 10:15:18.045	0	7	leg	leg_knee
77	filler_b_a	12/13/2019 10:15:20.884	1	8	back	back
77	target_h1_5	12/13/2019 10:15:27.794	0	9	either	pinky
77	target_f1_4	12/13/2019 10:15:31.305	0	10	either	ring_toe
77	filler_l_l	12/13/2019 10:15:35.618	0	11	either	leg_calf
77	target_h1_4	12/13/2019 10:15:40.917	0	12	either	ring_finger
78	target_h1_4	12/13/2019 10:14:48.043	0	1	either	ring_finger
78	filler_b_b	12/13/2019 10:14:48.922	1	2	either	back_shoulder
78	target_f1_5	12/13/2019 10:14:51.843	0	3	either	big_toe
78	target_f4_5	12/13/2019 10:14:55.042	1	4	either	ring_toe
78	filler_a_l	12/13/2019 10:14:57.430	1	5	arm	arm_shoulder
78	target_h4_5	12/13/2019 10:15:00.629	0	6	either	ring_finger
78	target_h1_5	12/13/2019 10:15:03.187	1	7	either	pinky
78	filler_b_a	12/13/2019 10:15:06.511	1	8	back	back
78	filler_a_a	12/13/2019 10:15:09.509	1	9	either	arm_elbow
78	filler_l_l	12/13/2019 10:15:13.216	1	10	either	leg_calf
78	filler_l_b	12/13/2019 10:15:15.381	1	11	leg	leg_knee
78	target_f1_4	12/13/2019 10:15:18.040	1	12	either	ring_toe
79	filler_a_l	12/13/2019 10:16:39.967	1	1	arm	arm_shoulder
79	target_f4_5	12/13/2019 10:16:43.169	0	2	either	ring_toe
79	filler_b_a	12/13/2019 10:16:45.588	0	3	back	back
79	target_h1_5	12/13/2019 10:16:47.890	0	4	either	pinky
79	target_f1_5	12/13/2019 10:16:50.329	0	5	either	big_toe
79	filler_a_a	12/13/2019 10:16:53.855	1	6	either	arm_shoulder
79	target_h4_5	12/13/2019 10:16:56.526	0	7	either	ring_finger
79	target_h1_4	12/13/2019 10:16:58.524	0	8	either	ring_finger
79	filler_l_b	12/13/2019 10:17:00.997	0	9	leg	leg_knee
79	filler_b_b	12/13/2019 10:17:03.740	1	10	either	back
79	filler_l_l	12/13/2019 10:17:07.727	1	11	either	leg_calf
79	target_f1_4	12/13/2019 10:17:09.535	0	12	either	ring_toe
80	filler_l_b	12/13/2019 10:18:27.382	0	1	leg	leg_knee
80	filler_b_b	12/13/2019 10:18:34.660	1	2	either	back
80	filler_a_l	12/13/2019 10:18:38.823	1	3	arm	arm_shoulder
80	target_h1_4	12/13/2019 10:18:44.783	0	4	either	ring_finger
80	target_f1_5	12/13/2019 10:18:53.030	1	5	either	big_toe
80	target_h1_5	12/13/2019 10:18:58.618	0	6	either	pinky
80	filler_a_a	12/13/2019 10:19:02.845	0	7	either	arm_shoulder
80	filler_b_a	12/13/2019 10:19:06.493	1	8	back	back
80	filler_l_l	12/13/2019 10:19:09.338	1	9	either	leg_knee
80	target_h4_5	12/13/2019 10:19:15.137	0	10	either	ring_finger
80	target_f1_4	12/13/2019 10:19:23.389	0	11	either	ring_toe
80	target_f4_5	12/13/2019 10:19:28.122	0	12	either	ring_toe
81	filler_a_a	12/13/2019 10:18:18.984	1	1	either	arm_shoulder
81	filler_l_b	12/13/2019 10:18:23.841	1	2	leg	leg_knee
81	target_h1_5	12/13/2019 10:18:36.400	1	3	either	pinky
81	target_f4_5	12/13/2019 10:18:43.684	0	4	either	ring_toe
81	target_f1_4	12/13/2019 10:18:49.188	0	5	either	big_toe
81	filler_b_b	12/13/2019 10:18:57.064	1	6	either	back_shoulder
81	filler_a_l	12/13/2019 10:18:59.289	0	7	arm	arm_shoulder
81	target_f1_5	12/13/2019 10:19:01.613	1	8	either	big_toe
81	target_h1_4	12/13/2019 10:19:05.435	0	9	either	thumb
81	filler_l_l	12/13/2019 10:19:11.032	0	10	either	leg_calf
81	filler_b_a	12/13/2019 10:19:13.788	0	11	back	back
81	target_h4_5	12/13/2019 10:19:17.127	0	12	either	pinky
82	filler_l_l	12/13/2019 10:21:21.144	1	1	either	leg_calf
82	target_f4_5	12/13/2019 10:21:50.245	1	2	either	ring_toe
82	filler_a_a	12/13/2019 10:21:53.986	0	3	either	arm_elbow
83	filler_l_b	12/13/2019 10:19:44.232	0	1	leg	leg_knee
83	filler_a_a	12/13/2019 10:19:50.307	1	2	either	arm_elbow
83	filler_b_a	12/13/2019 10:19:54.179	1	3	back	back
83	target_h1_5	12/13/2019 10:19:57.581	0	4	either	thumb
83	target_h4_5	12/13/2019 10:20:00.054	0	5	either	ring_finger
83	target_f4_5	12/13/2019 10:20:02.930	1	6	either	ring_toe
83	target_h1_4	12/13/2019 10:20:07.713	1	7	either	thumb
83	target_f1_5	12/13/2019 10:20:11.090	1	8	either	big_toe
83	filler_b_b	12/13/2019 10:20:13.755	1	9	either	back_shoulder
83	filler_l_l	12/13/2019 10:20:17.475	1	10	either	leg_knee
83	target_f1_4	12/13/2019 10:20:19.874	0	11	either	ring_toe
83	filler_a_l	12/13/2019 10:20:24.133	1	12	arm	arm_shoulder
84	target_f1_5	12/13/2019 10:19:55.424	1	1	either	pinky_toe
84	target_h1_4	12/13/2019 10:20:00.017	1	2	either	ring_finger
84	filler_a_l	12/13/2019 10:20:04.376	0	3	arm	arm_shoulder
84	filler_b_b	12/13/2019 10:20:12.684	1	4	either	back_shoulder
